shipment_id,supplier_id,product,origin,destination,order_quantity,inventory_level,historical_lead_time,current_lead_time,supplier_reliability,weather_risk,transportation_mode,previous_delays,delay_days
SHP078576,SUP001,Mouse,Japan,UK,3970,5240,5,9,0.94,0.59,Road,2,0
SHP003897,SUP009,Laptop,China,Germany,3515,4562,17,21,0.83,0.28,Road,0,0
SHP065691,SUP004,Printer,Japan,India,3653,1274,19,36,0.8,0.7,Sea,4,10
SHP029223,SUP001,Headphones,Japan,USA,4996,3410,27,36,0.99,0.56,Road,1,6
SHP108341,SUP009,Router,Vietnam,France,3848,2346,16,25,0.86,0.47,Sea,3,0
SHP021356,SUP002,Smartphone,Germany,India,1060,6257,14,31,0.85,0.39,Sea,3,9
SHP051221,SUP002,Mouse,Germany,UK,4354,844,27,26,0.93,0.45,Air,1,0
SHP043642,SUP005,Microchip,China,UK,76,9333,26,37,0.97,0.79,Road,2,9
SHP015698,SUP001,Microchip,Germany,UK,2349,7297,21,20,0.87,0.1,Air,4,0
SHP074304,SUP002,Microchip,Taiwan,USA,2017,9865,26,35,0.74,0.74,Sea,2,4
SHP107186,SUP002,Printer,USA,UK,3373,3050,4,17,0.82,0.91,Road,2,8
SHP012061,SUP008,Router,Taiwan,Germany,4957,7858,7,19,0.97,0.04,Sea,2,3
SHP032341,SUP003,Mouse,South Korea,France,1467,4396,21,28,0.84,0.3,Rail,3,4
SHP107481,SUP008,Router,Vietnam,UK,488,1952,3,8,0.96,0.38,Air,0,5
SHP024213,SUP001,Tablet,India,Canada,3365,5444,22,32,0.86,0.26,Sea,2,5
SHP007308,SUP009,Microchip,China,Germany,2802,8930,3,13,0.81,0.74,Road,3,5
SHP098671,SUP006,Router,Taiwan,Canada,3260,4210,13,24,0.74,0.59,Sea,4,5
SHP000475,SUP002,Tablet,Japan,Australia,659,9203,8,19,0.71,0.86,Air,3,10
SHP080289,SUP003,Laptop,Taiwan,Australia,3065,776,15,21,0.87,0.89,Air,1,3
SHP100505,SUP002,Microchip,Taiwan,UK,1051,9224,27,35,0.89,0.86,Road,3,5
SHP037572,SUP001,Mouse,Japan,Germany,613,7919,3,11,0.73,0.47,Road,2,7
SHP099356,SUP006,Smartphone,India,UK,3792,4301,26,37,0.89,0.44,Rail,3,7
SHP031477,SUP003,Microchip,South Korea,USA,2198,9738,9,20,0.93,0.74,Sea,1,4
SHP006849,SUP008,Mouse,Japan,Canada,2496,683,16,31,0.77,0.72,Road,4,10
SHP047345,SUP002,Tablet,China,USA,3256,1400,5,11,0.82,0.44,Sea,1,0
SHP093332,SUP006,Microchip,Japan,Singapore,3767,9418,22,31,0.99,0.73,Road,0,4
SHP006433,SUP010,Router,Germany,France,2908,1398,15,20,0.84,0.71,Sea,1,0
SHP036857,SUP008,Printer,Germany,Germany,1681,2069,20,35,0.9,0.87,Sea,3,7
SHP092215,SUP001,Printer,Vietnam,Singapore,2193,988,19,20,0.88,0.05,Road,2,0
SHP053984,SUP007,Microchip,Taiwan,Australia,3719,9147,30,33,0.9,0.04,Air,2,3
SHP056035,SUP006,Mouse,India,Germany,2853,6504,15,21,0.75,0.31,Road,3,5
SHP035067,SUP007,Laptop,India,Germany,1796,7446,15,27,0.83,0.82,Sea,0,7
SHP066748,SUP008,Tablet,Vietnam,USA,2295,4683,25,30,0.77,0.18,Road,4,0
SHP043069,SUP004,Headphones,South Korea,Australia,2729,5579,11,15,0.88,0.71,Air,2,4
SHP057659,SUP009,Router,Japan,Canada,1751,2958,25,31,1.0,0.95,Air,2,4
SHP034927,SUP001,Router,Japan,France,3838,2981,28,43,0.89,0.4,Sea,4,7
SHP069526,SUP008,Microchip,Germany,UK,4695,8771,16,18,0.75,0.46,Air,1,0
SHP027013,SUP007,Microchip,Vietnam,India,2317,9432,10,16,0.85,0.49,Air,4,7
SHP005999,SUP008,Monitor,Japan,Canada,3462,6233,26,28,0.97,0.67,Road,1,0
SHP091154,SUP010,Laptop,Germany,India,181,3046,24,37,0.97,0.86,Sea,2,6
SHP032991,SUP008,Router,Japan,Australia,1667,3093,27,32,0.76,0.14,Sea,0,0
SHP078162,SUP009,Monitor,Taiwan,USA,3207,9695,18,35,0.87,0.84,Sea,4,11
SHP025226,SUP001,Monitor,Vietnam,Germany,418,7766,22,23,1.0,0.91,Air,0,0
SHP041245,SUP010,Laptop,China,USA,4985,2938,8,15,0.85,0.25,Sea,4,0
SHP071078,SUP006,Mouse,China,Germany,3112,6629,20,34,0.83,0.49,Sea,4,7
SHP099335,SUP002,Router,Japan,France,3161,6248,29,41,0.98,0.86,Sea,4,7
SHP039763,SUP001,Smartphone,India,France,3717,6605,30,44,0.91,0.76,Sea,4,8
SHP023869,SUP005,Headphones,Taiwan,Australia,3063,9721,30,36,0.94,0.14,Air,2,4
SHP004710,SUP004,Laptop,Vietnam,Canada,1688,6299,21,23,0.94,0.8,Air,1,0
SHP002688,SUP006,Microchip,Vietnam,Germany,295,8194,13,25,1.0,0.02,Road,2,9
SHP064720,SUP004,Laptop,China,Canada,568,7473,5,12,0.84,0.78,Sea,3,0
SHP109452,SUP009,Smartphone,Germany,Canada,413,1231,11,13,0.71,0.54,Air,1,3
SHP079822,SUP004,Monitor,Taiwan,Australia,3058,6845,11,20,0.77,0.53,Road,1,7
SHP109468,SUP003,Smartphone,China,UK,337,8940,26,31,0.94,0.66,Road,1,4
SHP091411,SUP010,SSD,Germany,Singapore,4034,1712,5,7,0.84,0.03,Air,0,2
SHP072799,SUP010,Smartphone,India,Germany,2458,5161,17,25,0.83,0.52,Road,2,6
SHP055497,SUP005,Keyboard,Japan,Australia,3944,7112,4,13,0.92,0.65,Road,1,5
SHP086292,SUP003,Printer,Germany,Canada,4405,5880,22,25,0.92,0.48,Air,4,0
SHP004119,SUP003,Tablet,China,UK,828,2731,14,15,1.0,0.66,Air,1,0
SHP095783,SUP004,Router,Taiwan,Canada,2758,747,11,16,0.82,0.82,Air,3,4
SHP068628,SUP006,Router,South Korea,Australia,126,7032,9,14,0.97,0.99,Air,3,5
SHP102129,SUP007,Printer,Taiwan,Germany,2780,8405,26,34,0.86,0.99,Sea,3,0
SHP034232,SUP009,Keyboard,USA,UK,520,6091,6,23,0.96,0.81,Sea,3,9
SHP062576,SUP005,Microchip,USA,UK,76,9365,29,42,0.99,0.96,Air,3,10
SHP013100,SUP008,SSD,Taiwan,USA,2317,3737,20,25,0.92,0.78,Road,1,0
SHP052439,SUP010,Smartphone,USA,Australia,4923,2140,30,40,0.92,0.04,Sea,1,4
SHP074254,SUP006,Printer,Vietnam,France,3859,9643,22,31,0.72,0.28,Rail,1,5
SHP050180,SUP007,Microchip,India,Canada,3263,2142,15,20,0.84,0.08,Sea,4,0
SHP045036,SUP008,Monitor,China,France,2238,8183,30,42,0.84,0.97,Road,1,8
SHP045860,SUP004,Microchip,Taiwan,UK,3326,8184,3,16,0.71,0.78,Sea,2,8
SHP029800,SUP004,Microchip,China,Germany,2996,5240,28,32,0.97,0.47,Road,2,0
SHP064282,SUP005,Keyboard,Taiwan,UK,4989,1237,9,19,0.75,0.67,Air,1,7
SHP008286,SUP001,Laptop,Vietnam,Canada,2095,5320,17,21,0.93,0.18,Road,4,3
SHP049464,SUP002,Monitor,South Korea,Australia,3296,1704,26,35,0.85,0.49,Sea,1,4
SHP026430,SUP005,Microchip,Germany,Germany,2173,8074,13,18,0.79,0.45,Air,3,4
SHP074162,SUP004,Microchip,Germany,Australia,3029,7511,16,30,0.83,0.1,Sea,3,6
SHP058734,SUP010,Laptop,China,Canada,1936,8381,9,17,0.87,0.83,Air,2,7
SHP087588,SUP005,Smartphone,India,India,3413,7806,19,20,0.89,0.13,Road,0,0
SHP096062,SUP007,Laptop,Vietnam,India,1336,6648,5,17,0.78,0.06,Rail,1,6
SHP042901,SUP001,Headphones,Taiwan,Australia,3670,1279,22,34,0.79,0.95,Road,0,9
SHP061095,SUP007,Monitor,China,Australia,3939,2330,26,30,0.96,0.07,Road,4,0
SHP020941,SUP008,Microchip,Germany,Germany,3583,2650,15,28,0.79,0.77,Sea,1,4
SHP026140,SUP007,Tablet,Japan,Germany,4075,4557,26,38,0.74,0.48,Sea,3,7
SHP040218,SUP004,Router,South Korea,Australia,2788,3154,10,23,0.75,0.49,Sea,2,8
SHP070286,SUP009,Router,China,Germany,4072,1735,10,27,0.85,0.85,Sea,3,11
SHP056001,SUP006,Mouse,USA,USA,4239,1278,6,17,0.82,0.6,Sea,0,3
SHP084190,SUP009,Microchip,Germany,Australia,3932,6663,7,9,0.75,0.52,Road,2,0
SHP036151,SUP008,Smartphone,USA,Singapore,1963,738,28,31,0.83,0.17,Air,0,0
SHP072571,SUP007,Microchip,India,Australia,4370,787,30,37,0.88,0.98,Road,0,3
SHP051436,SUP005,Headphones,South Korea,France,770,985,30,51,0.87,0.6,Sea,4,12
SHP023190,SUP010,Laptop,India,Singapore,958,8864,6,10,0.72,0.22,Road,3,3
SHP095178,SUP008,Mouse,Japan,Germany,1866,8652,29,33,0.87,0.6,Road,3,0
SHP007272,SUP010,Tablet,Taiwan,Germany,2014,7436,21,33,0.99,0.58,Rail,4,10
SHP008493,SUP001,Monitor,China,India,1187,6538,12,12,0.86,0.06,Air,4,0
SHP091455,SUP010,Monitor,South Korea,Singapore,4354,703,9,24,0.89,0.3,Sea,1,7
SHP071910,SUP005,Microchip,Taiwan,Germany,1383,3634,29,30,0.73,0.23,Air,4,0
SHP103950,SUP008,Headphones,India,UK,2458,7177,4,10,0.93,0.41,Sea,0,0
SHP095031,SUP010,Monitor,USA,France,3421,5424,3,16,0.89,0.44,Sea,1,4
SHP010877,SUP007,Router,South Korea,Germany,3426,2632,21,33,0.99,0.76,Sea,1,6
SHP002300,SUP008,Microchip,Japan,France,1792,7372,29,36,0.79,0.45,Air,0,5
SHP095692,SUP005,Smartphone,Taiwan,Canada,3115,398,13,20,0.83,0.85,Sea,2,0
SHP056786,SUP006,Microchip,Taiwan,Singapore,3926,5411,8,7,0.81,0.23,Air,1,0
SHP037736,SUP008,Tablet,China,Singapore,1523,5122,29,35,0.82,0.59,Air,3,6
SHP040821,SUP004,Tablet,Taiwan,Germany,519,6494,9,14,1.0,0.2,Sea,2,0
SHP089037,SUP004,Monitor,Taiwan,USA,4587,6955,23,28,0.91,0.5,Road,0,0
SHP103668,SUP005,Router,Japan,Australia,3657,8683,21,32,0.89,0.85,Rail,3,7
SHP035564,SUP006,Laptop,Germany,Germany,4830,5138,24,32,0.71,0.68,Air,4,6
SHP091769,SUP002,Laptop,USA,France,1033,9871,29,38,0.84,0.53,Sea,4,0
SHP025783,SUP006,Microchip,South Korea,Singapore,3093,2464,11,24,0.83,0.91,Sea,3,6
SHP068605,SUP006,Laptop,Vietnam,France,1630,7988,18,30,0.8,0.76,Sea,1,5
SHP004939,SUP002,Monitor,South Korea,Singapore,2163,6077,3,10,0.94,0.24,Rail,4,4
SHP054322,SUP003,Microchip,China,USA,2962,8306,3,6,0.85,0.97,Road,4,0
SHP019489,SUP010,Router,China,UK,1703,4302,9,13,0.71,0.22,Road,1,0
SHP071514,SUP008,Microchip,South Korea,UK,3592,8113,8,17,0.99,0.86,Road,0,5
SHP054473,SUP002,Smartphone,USA,Australia,3448,9779,6,14,0.9,0.94,Air,1,5
SHP036638,SUP006,Tablet,India,UK,460,755,27,31,0.74,0.31,Rail,1,0
SHP082141,SUP009,Laptop,USA,Australia,1673,5329,21,29,0.86,0.1,Road,2,4
SHP101007,SUP008,Microchip,South Korea,USA,2353,6098,29,34,0.97,0.06,Road,4,0
SHP021110,SUP008,SSD,Japan,Canada,3520,5600,8,7,0.98,0.38,Air,1,0
SHP037156,SUP003,Monitor,Germany,UK,651,3421,24,32,0.98,0.25,Rail,1,3
SHP101935,SUP003,Laptop,Japan,Australia,2488,8816,13,14,0.84,0.09,Air,2,0
SHP044288,SUP001,Microchip,India,Germany,2523,2078,5,18,0.97,0.25,Sea,4,7
SHP017568,SUP003,Smartphone,Taiwan,UK,238,6588,26,28,0.84,0.7,Air,0,0
SHP017420,SUP003,Microchip,Taiwan,Canada,3750,1953,22,33,0.82,0.84,Road,3,10
SHP104125,SUP005,Laptop,China,Singapore,3436,826,21,28,0.75,0.62,Air,4,7
SHP017003,SUP005,Tablet,India,USA,351,9479,18,23,0.72,0.15,Road,0,0
SHP035875,SUP008,Microchip,China,India,2903,4640,23,28,0.87,0.23,Sea,1,0
SHP058653,SUP010,Smartphone,Taiwan,India,520,5398,6,9,0.9,0.85,Rail,4,0
SHP095510,SUP006,Router,Taiwan,Germany,4239,8821,12,26,0.7,0.76,Sea,3,5
SHP048642,SUP001,Laptop,USA,Singapore,3558,159,7,17,0.9,0.53,Air,3,7
SHP033525,SUP005,Smartphone,Japan,Singapore,4816,8259,6,21,0.79,0.15,Sea,2,9
SHP088968,SUP004,Keyboard,China,UK,4098,5554,14,19,0.93,0.2,Air,4,4
SHP108451,SUP006,Monitor,Vietnam,UK,3943,5401,27,29,0.98,1.0,Air,3,0
SHP016934,SUP005,Keyboard,USA,Germany,2990,1534,30,38,0.7,0.78,Sea,0,3
SHP002878,SUP006,Smartphone,Vietnam,Germany,3499,9364,19,33,0.8,0.98,Sea,1,5
SHP091864,SUP010,Printer,India,India,4985,4381,7,9,0.73,0.0,Air,0,0
SHP061980,SUP010,Microchip,China,Singapore,1864,4898,26,28,0.96,0.41,Road,2,0
SHP060803,SUP008,Microchip,China,Germany,3467,8205,8,17,0.79,0.88,Sea,2,0
SHP019571,SUP006,Microchip,USA,Germany,318,8483,11,11,0.83,0.2,Air,0,0
SHP090955,SUP008,Microchip,Germany,India,1953,7582,9,11,0.8,0.08,Road,2,0
SHP109804,SUP009,Headphones,USA,India,4516,7356,4,18,0.76,0.37,Sea,3,6
SHP042337,SUP006,Monitor,USA,USA,441,610,12,22,0.87,0.75,Road,3,8
SHP017766,SUP008,Microchip,Germany,India,251,7731,10,22,0.88,0.1,Sea,1,6
SHP012963,SUP008,Monitor,USA,Australia,3739,8073,3,13,0.78,0.59,Rail,0,6
SHP011097,SUP003,Printer,Japan,Australia,2009,9067,20,33,0.71,0.48,Sea,0,8
SHP082786,SUP008,Monitor,Taiwan,USA,4304,3101,28,40,0.72,0.5,Sea,0,4
SHP048211,SUP004,Microchip,Germany,USA,4511,7107,11,16,0.73,0.2,Road,4,0
SHP027117,SUP009,Router,Japan,UK,1647,7991,6,9,0.99,0.64,Road,4,0
SHP077360,SUP007,Smartphone,Japan,USA,4754,4197,3,22,0.8,0.08,Sea,1,10
SHP102949,SUP004,Tablet,Taiwan,Canada,782,7511,30,31,0.97,0.35,Road,1,0
SHP014658,SUP002,Mouse,Vietnam,USA,3525,9278,25,32,0.76,0.13,Sea,0,1
SHP009898,SUP003,Smartphone,USA,Australia,4447,8937,13,22,0.76,0.81,Road,2,7
SHP094788,SUP004,Microchip,USA,India,1882,8361,18,23,0.71,0.5,Sea,2,0
SHP027315,SUP007,Smartphone,South Korea,UK,2193,8166,17,29,0.8,0.64,Sea,1,6
SHP090292,SUP001,Mouse,USA,Australia,3345,7535,24,34,0.91,0.54,Air,1,10
SHP083335,SUP004,Smartphone,Germany,Singapore,327,5441,3,2,0.89,0.61,Air,2,0
SHP013077,SUP007,Keyboard,South Korea,USA,1657,9848,8,13,0.94,0.57,Road,0,3
SHP013122,SUP003,Tablet,Vietnam,Singapore,2912,7649,17,26,0.84,0.77,Air,2,10
SHP079192,SUP010,Router,South Korea,USA,4492,7127,3,5,0.82,0.86,Road,2,0
SHP047956,SUP008,Mouse,China,Australia,241,2301,22,36,0.75,0.07,Sea,0,5
SHP096740,SUP005,Headphones,Germany,Singapore,2468,6248,30,34,0.82,0.53,Road,0,0
SHP001473,SUP005,Headphones,India,Singapore,2307,8044,16,29,0.87,0.69,Sea,2,6
SHP098829,SUP010,Smartphone,Taiwan,Germany,3066,2033,21,23,0.87,0.13,Road,4,0
SHP056635,SUP008,Keyboard,Japan,India,341,6278,8,20,0.76,0.76,Sea,1,7
SHP083646,SUP004,Laptop,South Korea,UK,2344,995,15,34,0.93,0.63,Sea,2,10
SHP103804,SUP007,Microchip,South Korea,UK,4479,6980,21,24,0.97,0.35,Road,1,0
SHP084502,SUP002,SSD,Vietnam,Germany,1719,9376,30,32,0.99,0.91,Rail,1,0
SHP091224,SUP007,Monitor,USA,Australia,595,1257,4,16,0.99,0.04,Sea,4,4
SHP067348,SUP007,Tablet,Taiwan,USA,1171,1849,22,32,0.9,0.66,Rail,0,6
SHP032154,SUP010,Tablet,Japan,Canada,2106,1356,25,35,0.78,0.06,Road,1,7
SHP108880,SUP009,Monitor,USA,Canada,1139,2320,5,16,0.77,0.75,Rail,2,6
SHP058675,SUP008,Monitor,China,USA,3220,7103,26,25,0.88,0.42,Air,3,0
SHP074213,SUP010,Microchip,Taiwan,Germany,1549,307,3,19,0.97,0.85,Sea,0,8
SHP078720,SUP005,Monitor,Taiwan,USA,4438,4242,23,34,0.76,0.97,Air,1,8
SHP094896,SUP003,Laptop,Vietnam,Canada,975,5314,14,27,0.82,0.78,Road,1,8
SHP082934,SUP002,Smartphone,Germany,Australia,1233,6528,30,39,0.98,0.13,Road,1,6
SHP050038,SUP003,Tablet,India,France,809,4194,9,15,0.87,0.73,Sea,1,0
SHP105714,SUP005,Mouse,Taiwan,Canada,1843,4312,5,13,0.85,0.06,Sea,3,0
SHP075617,SUP010,Laptop,South Korea,Germany,3345,1296,24,34,0.85,0.58,Sea,3,4
SHP024836,SUP002,Keyboard,Vietnam,India,2166,3420,29,46,0.9,0.89,Air,4,15
SHP052241,SUP008,Laptop,USA,Singapore,776,7967,22,36,0.79,0.89,Sea,3,6
SHP028589,SUP001,Laptop,Japan,India,1299,3908,9,19,0.89,0.91,Road,2,7
SHP031345,SUP009,SSD,China,Singapore,4623,3423,14,22,0.81,0.2,Sea,1,3
SHP067578,SUP008,Microchip,Germany,Canada,3415,3468,10,22,0.98,0.04,Sea,0,4
SHP048411,SUP004,Microchip,South Korea,Australia,2048,3111,20,29,0.74,0.03,Rail,4,6
SHP108993,SUP006,Monitor,Taiwan,USA,738,2956,29,40,0.85,0.3,Sea,0,4
SHP013275,SUP010,Smartphone,China,India,4958,284,3,15,0.89,0.85,Road,2,9
SHP105297,SUP005,Monitor,China,Australia,2478,9028,12,27,0.84,0.46,Sea,3,7
SHP040196,SUP007,Smartphone,China,Singapore,2162,3072,10,11,0.98,0.29,Air,1,2
SHP080157,SUP002,Tablet,South Korea,USA,3459,1139,12,13,0.88,0.4,Road,1,0
SHP099517,SUP007,SSD,India,Canada,2203,8444,30,35,0.87,0.99,Sea,1,0
SHP060622,SUP007,Laptop,South Korea,France,3017,7476,30,31,0.9,0.22,Air,2,0
SHP026268,SUP008,Smartphone,Vietnam,UK,2978,8777,19,32,0.87,0.59,Rail,2,8
SHP079412,SUP006,Microchip,China,USA,4159,3302,22,29,0.81,0.89,Road,2,6
SHP089763,SUP007,Monitor,Japan,Germany,4408,1301,10,27,0.83,0.79,Sea,1,11
SHP007890,SUP010,Monitor,India,France,2969,7964,14,23,0.86,0.29,Road,2,8
SHP022525,SUP004,Microchip,India,Germany,2130,469,13,24,0.94,0.71,Air,2,9
SHP004190,SUP007,Printer,India,France,3106,9390,9,12,0.96,0.38,Road,0,0
SHP061127,SUP007,Headphones,Japan,Singapore,783,7823,15,16,0.77,0.91,Air,0,0
SHP059393,SUP002,Microchip,Germany,Germany,4931,2833,6,8,0.77,0.31,Road,0,0
SHP093699,SUP009,Mouse,Germany,USA,1396,2251,13,23,0.89,0.23,Air,0,8
SHP041749,SUP002,Monitor,Germany,Singapore,700,4691,17,23,0.79,0.31,Air,0,4
SHP057864,SUP003,Laptop,Taiwan,Singapore,2973,9610,29,29,0.92,0.43,Air,4,0
SHP099843,SUP005,Monitor,Vietnam,Germany,4787,9559,13,28,0.93,0.24,Rail,3,11
SHP043743,SUP003,Router,Japan,Singapore,3967,201,20,31,0.77,0.37,Sea,4,4
SHP045768,SUP003,Keyboard,Germany,Canada,1174,891,11,16,0.87,0.53,Rail,3,0
SHP060961,SUP007,Laptop,Germany,USA,1227,7128,22,27,0.75,0.33,Sea,0,0
SHP090009,SUP007,Headphones,Germany,Canada,3356,3987,9,9,0.97,0.5,Air,0,0
SHP066659,SUP005,Monitor,Germany,Canada,4995,4385,23,23,0.85,0.96,Air,3,0
SHP001214,SUP005,SSD,India,Australia,762,155,3,9,0.87,0.75,Air,2,6
SHP088269,SUP010,Tablet,Taiwan,Germany,340,4445,26,31,0.84,0.31,Road,1,3
SHP045614,SUP004,Mouse,Japan,Canada,1496,2759,24,31,0.71,0.85,Air,4,7
SHP013180,SUP002,Microchip,Vietnam,France,3035,6118,13,13,0.73,0.01,Air,3,0
SHP092207,SUP003,Microchip,Taiwan,Germany,2552,9776,28,41,0.73,0.06,Sea,4,7
SHP042685,SUP006,Microchip,India,UK,4153,7171,12,20,0.81,0.85,Air,4,8
SHP076518,SUP001,Printer,China,USA,1564,2293,14,19,0.86,0.24,Road,1,3
SHP044340,SUP003,Microchip,South Korea,France,649,2746,19,24,0.73,0.72,Rail,2,3
SHP070361,SUP009,Smartphone,Taiwan,Canada,3643,4898,21,38,0.95,0.36,Sea,4,9
SHP074755,SUP003,Keyboard,Germany,Singapore,371,242,29,33,0.9,0.93,Road,4,0
SHP082266,SUP001,Microchip,USA,Australia,4201,7566,16,20,0.98,0.67,Rail,4,0
SHP007449,SUP007,Printer,India,UK,3014,1278,29,33,0.75,0.73,Road,2,0
SHP032943,SUP005,Microchip,USA,India,692,2036,20,29,0.88,0.59,Sea,3,4
SHP054197,SUP002,Smartphone,South Korea,Singapore,1339,9862,23,37,0.75,0.6,Sea,2,8
SHP015316,SUP008,Keyboard,Germany,India,92,7604,22,31,0.78,0.44,Rail,1,6
SHP102158,SUP002,Microchip,Japan,France,2501,6666,10,17,0.99,0.98,Air,3,7
SHP032585,SUP006,Smartphone,Taiwan,UK,4193,5499,3,12,0.96,0.93,Sea,2,0
SHP048187,SUP009,Microchip,Vietnam,India,1988,3293,13,15,0.79,0.13,Road,1,0
SHP060077,SUP003,Microchip,Germany,USA,4251,5520,11,19,0.88,0.28,Sea,0,0
SHP023746,SUP003,Microchip,Taiwan,Germany,2035,8032,22,27,0.87,0.18,Road,3,4
SHP069414,SUP002,Tablet,India,India,3815,4484,17,24,0.78,0.14,Sea,0,0
SHP024371,SUP010,SSD,Vietnam,Germany,586,3317,29,30,0.91,0.38,Air,0,0
SHP017896,SUP001,Router,Taiwan,Singapore,4282,2727,16,32,0.74,0.71,Sea,4,8
SHP106207,SUP003,Keyboard,USA,France,4560,3000,20,23,0.9,0.78,Air,0,0
SHP075755,SUP004,Microchip,South Korea,Singapore,4940,411,15,20,0.84,0.07,Rail,3,3
SHP017360,SUP001,Monitor,Japan,USA,4420,3158,9,25,0.7,0.09,Sea,4,7
SHP070354,SUP001,Smartphone,USA,Australia,1819,9195,22,33,0.78,0.68,Sea,4,5
SHP053959,SUP007,Laptop,Taiwan,Germany,4624,5793,18,21,0.96,0.98,Rail,1,0
SHP056600,SUP008,Microchip,Germany,Canada,3252,5103,22,30,0.9,0.15,Sea,1,0
SHP049853,SUP005,Printer,Japan,Singapore,2889,1111,26,39,0.93,0.66,Sea,4,6
SHP082187,SUP006,Microchip,South Korea,Australia,2916,4219,21,30,0.97,0.17,Road,3,6
SHP076249,SUP007,Router,China,Canada,3444,7605,6,9,0.99,0.91,Road,3,0
SHP076307,SUP008,Microchip,China,Canada,993,5336,15,22,0.89,0.55,Air,4,6
SHP068378,SUP010,Keyboard,Japan,Canada,4916,3941,19,25,0.97,0.48,Air,1,5
SHP010404,SUP010,Mouse,Germany,Singapore,746,4003,12,15,0.7,0.74,Rail,4,0
SHP081310,SUP007,Keyboard,Vietnam,UK,1880,5689,23,22,0.89,0.49,Air,0,0
SHP063786,SUP010,Laptop,Taiwan,India,3888,462,9,12,1.0,0.37,Rail,1,0
SHP040042,SUP005,Tablet,Vietnam,France,4061,2092,22,28,0.87,0.85,Road,1,5
SHP097713,SUP005,Mouse,Germany,Australia,4480,8298,29,31,0.88,0.72,Road,0,0
SHP090520,SUP003,Mouse,USA,UK,4963,6264,23,36,0.7,0.49,Sea,1,4
SHP022985,SUP001,Microchip,India,France,4974,9191,27,33,0.94,0.05,Sea,2,0
SHP076927,SUP009,Router,Japan,India,1026,8534,8,20,0.78,0.42,Sea,3,5
SHP084757,SUP002,Monitor,South Korea,Singapore,3746,7383,7,6,0.7,0.47,Air,1,0
SHP034060,SUP003,Printer,China,USA,1761,2336,16,24,0.88,0.89,Air,2,8
SHP025872,SUP004,Smartphone,South Korea,Germany,3881,1204,13,29,0.96,0.75,Sea,0,9
SHP108776,SUP002,Microchip,USA,Singapore,4772,2408,26,32,0.82,0.0,Rail,0,0
SHP108471,SUP003,Router,India,Germany,1343,6337,18,31,0.96,0.55,Sea,4,4
SHP027479,SUP009,Keyboard,Germany,UK,4917,7804,16,25,0.77,0.71,Rail,2,5
SHP037763,SUP006,Smartphone,India,Singapore,118,3886,5,18,0.7,0.38,Sea,3,7
SHP049094,SUP010,Microchip,Taiwan,France,901,4890,12,16,0.72,0.21,Road,1,0
SHP002523,SUP004,Headphones,Japan,Germany,4850,4409,4,14,0.95,0.38,Sea,0,4
SHP003016,SUP003,Router,Germany,USA,1146,782,25,26,0.89,0.42,Air,0,0
SHP058043,SUP009,Router,USA,USA,677,1944,29,30,0.79,0.22,Air,0,0
SHP069245,SUP006,Mouse,Germany,UK,1354,3913,21,31,0.93,0.19,Air,3,9
SHP059246,SUP002,Headphones,China,India,3791,1011,15,18,0.7,0.59,Road,2,0
SHP058572,SUP007,Router,China,USA,2566,8446,25,32,0.94,0.48,Road,0,4
SHP046641,SUP007,Tablet,China,France,3563,3489,14,22,0.82,0.2,Rail,1,4
SHP092256,SUP008,Monitor,Germany,Australia,1042,3891,10,16,0.81,0.55,Sea,2,0
SHP108589,SUP004,Mouse,Taiwan,Canada,1695,901,9,18,0.8,0.82,Road,0,5
SHP024910,SUP007,Mouse,Japan,USA,747,4687,15,24,0.86,0.85,Road,2,7
SHP009933,SUP001,Microchip,Taiwan,Germany,4087,2960,5,14,0.84,0.63,Rail,1,3
SHP024927,SUP004,Microchip,Germany,India,2274,2016,16,19,0.93,0.57,Road,2,0
SHP084133,SUP002,Smartphone,Germany,Australia,3227,3293,18,29,0.95,0.86,Road,0,6
SHP088919,SUP010,Monitor,South Korea,USA,3952,9308,3,6,0.84,0.64,Road,2,0
SHP109275,SUP004,Headphones,China,India,2287,1561,12,20,0.91,0.47,Sea,0,0
SHP038367,SUP004,Mouse,India,Germany,3284,3307,24,30,0.93,0.05,Air,4,6
SHP068781,SUP005,Headphones,India,India,2668,4352,4,12,0.77,0.61,Road,3,3
SHP108562,SUP010,Smartphone,Germany,France,1466,1210,10,15,0.9,0.03,Road,0,0
SHP089116,SUP002,Microchip,USA,Germany,1599,9827,5,14,0.72,0.05,Sea,0,3
SHP068271,SUP008,Smartphone,South Korea,France,1821,3056,24,30,0.91,0.62,Sea,1,0
SHP096603,SUP008,Smartphone,Germany,France,254,2125,15,28,0.97,0.37,Sea,2,5
SHP043650,SUP006,Headphones,Taiwan,USA,4892,4444,5,12,0.79,0.54,Air,4,8
SHP062670,SUP002,Microchip,USA,France,2310,929,4,6,0.74,0.39,Air,3,0
SHP046081,SUP006,Smartphone,Taiwan,Germany,1919,3225,30,43,0.79,0.91,Sea,1,4
SHP106138,SUP004,Microchip,India,India,2746,5558,19,36,0.76,0.79,Sea,4,9
SHP077620,SUP003,Router,USA,Germany,2371,9542,20,27,0.93,0.03,Air,3,5
SHP098256,SUP001,Microchip,Taiwan,Germany,4484,1953,26,40,0.74,0.96,Sea,4,5
