shipment_id,supplier_id,product,origin,destination,order_quantity,inventory_level,historical_lead_time,current_lead_time,supplier_reliability,weather_risk,transportation_mode,previous_delays,delay_days
SHP005638,SUP001,Monitor,Germany,USA,936,4452,27,46,0.72,0.83,Sea,5,20
SHP005639,SUP002,Microchip,Japan,Canada,442,2034,10,28,0.73,0.44,Sea,4,18
SHP005640,SUP009,Printer,China,France,1031,8141,24,40,0.75,0.54,Rail,6,18
SHP005641,SUP002,Mouse,Vietnam,UK,1643,7664,24,38,0.8,0.49,Sea,1,16
SHP005642,SUP003,Tablet,Germany,India,4686,2873,22,38,0.88,0.38,Air,4,14
SHP005643,SUP007,Microchip,India,USA,3816,8415,10,30,0.8,0.87,Rail,5,19
SHP005644,SUP003,Headphones,USA,Singapore,165,7518,6,12,0.96,0.14,Road,4,8
SHP005645,SUP009,Keyboard,Vietnam,Canada,4851,343,17,24,0.96,0.13,Road,1,8
SHP005646,SUP006,Tablet,Vietnam,India,303,9082,20,32,0.78,0.04,Sea,3,13
SHP005647,SUP003,Printer,Germany,India,3453,321,16,26,0.8,0.2,Sea,2,7
SHP005648,SUP009,Laptop,Taiwan,Singapore,3774,4164,15,28,0.92,0.31,Air,5,15
SHP005649,SUP001,Monitor,Japan,Australia,242,3107,28,37,0.79,0.3,Sea,2,11
SHP005650,SUP010,Microchip,Germany,Germany,3303,8063,24,39,0.84,0.86,Air,4,16
SHP005651,SUP003,SSD,China,Germany,1335,8565,13,17,0.96,0.13,Air,1,6
SHP005652,SUP001,Smartphone,South Korea,USA,4491,2248,13,17,0.86,0.1,Air,3,6
SHP005653,SUP002,Monitor,South Korea,Canada,653,6117,13,36,0.85,0.89,Sea,5,24
SHP005654,SUP008,Microchip,China,Canada,3314,150,30,45,0.94,0.34,Air,6,12
SHP005655,SUP007,Mouse,Japan,Australia,2127,6879,3,23,0.87,0.81,Air,6,19
SHP005656,SUP002,Laptop,India,India,2913,4698,9,31,0.79,0.75,Sea,5,21
SHP005657,SUP002,Monitor,Taiwan,Canada,1052,4077,22,36,0.88,0.34,Air,7,14
SHP005658,SUP009,Mouse,India,USA,91,2672,23,35,1.0,0.9,Sea,0,14
SHP005659,SUP006,Keyboard,Germany,India,580,8165,28,31,0.99,0.34,Sea,0,5
SHP005660,SUP005,SSD,Taiwan,India,3287,8915,15,29,0.84,0.62,Rail,3,14
SHP005661,SUP010,Smartphone,South Korea,Germany,4189,7929,20,28,0.99,0.19,Air,3,5
SHP005662,SUP006,Monitor,China,Canada,4886,4723,12,26,0.88,0.56,Road,3,12
SHP005663,SUP009,Microchip,China,India,3674,6515,13,30,0.93,0.83,Rail,6,18
SHP005664,SUP007,Smartphone,USA,France,3733,3310,18,25,0.88,0.32,Rail,0,8
SHP005665,SUP010,Headphones,Vietnam,Germany,3521,360,10,19,0.7,0.19,Air,3,9
SHP005666,SUP010,SSD,Germany,UK,3185,3821,19,39,0.85,0.93,Air,5,20
SHP005667,SUP009,Smartphone,China,India,3646,1205,3,18,0.82,0.83,Sea,2,14
SHP005668,SUP004,Tablet,South Korea,Canada,4400,3057,12,19,0.82,0.2,Rail,3,6
SHP005669,SUP002,Headphones,China,UK,580,3556,9,32,0.76,0.73,Sea,6,22
SHP005670,SUP008,SSD,Germany,Canada,2605,7192,19,35,0.91,0.65,Road,1,13
SHP005671,SUP004,Router,Japan,Canada,3869,3648,26,33,0.88,0.02,Rail,2,5
SHP005672,SUP009,Printer,Vietnam,Singapore,4629,2229,12,18,0.97,0.36,Sea,0,6
SHP005673,SUP004,Keyboard,Germany,Australia,1734,7690,12,35,0.75,0.97,Air,7,21
SHP005674,SUP008,SSD,South Korea,USA,618,2239,14,36,0.75,0.78,Air,4,23
SHP005675,SUP009,Monitor,South Korea,UK,4512,3643,16,35,0.88,0.89,Sea,4,17
SHP005676,SUP009,Tablet,USA,UK,1958,2434,17,30,0.78,0.97,Air,2,13
SHP005677,SUP010,Laptop,Vietnam,France,3658,9238,3,22,0.71,0.56,Rail,4,18
SHP005678,SUP004,SSD,Japan,USA,3458,7107,27,40,0.77,0.99,Road,2,14
SHP005679,SUP001,Router,China,Singapore,3789,1010,9,18,0.84,0.08,Sea,1,6
SHP005680,SUP003,Monitor,Taiwan,Singapore,4748,6149,6,20,0.92,0.2,Air,3,13
SHP005681,SUP009,Tablet,Germany,USA,2881,8456,3,10,0.96,0.02,Sea,3,8
SHP005682,SUP004,Keyboard,South Korea,France,619,3149,29,42,0.94,0.34,Air,2,11
SHP005683,SUP005,Keyboard,India,Germany,1891,6066,28,43,0.87,0.31,Sea,7,17
SHP005684,SUP007,Mouse,Japan,Singapore,805,1425,30,46,0.92,0.83,Air,3,15
SHP005685,SUP005,Tablet,South Korea,Germany,440,7675,21,35,0.9,0.97,Air,4,16
SHP005686,SUP004,Laptop,China,Australia,852,3668,6,21,0.9,0.13,Road,4,13
SHP005687,SUP002,Microchip,Vietnam,Australia,3632,3890,7,25,0.93,0.48,Sea,5,17
SHP005688,SUP002,Printer,South Korea,France,4249,7619,23,44,0.72,0.58,Sea,4,18
SHP005689,SUP004,Monitor,Taiwan,France,3737,4642,4,17,0.88,0.63,Air,6,13
SHP005690,SUP010,Microchip,Vietnam,UK,4357,6768,18,39,0.92,0.87,Road,7,20
SHP005691,SUP010,Headphones,South Korea,Australia,499,6536,14,34,0.73,0.37,Sea,5,18
SHP005692,SUP009,Laptop,USA,France,438,9430,26,48,0.85,0.92,Sea,6,21
SHP005693,SUP008,Tablet,USA,Singapore,2447,3580,4,28,0.91,0.94,Road,6,22
SHP005694,SUP003,Microchip,Taiwan,Australia,4547,6702,8,22,0.92,0.72,Road,2,14
SHP005695,SUP009,Smartphone,USA,India,1440,3318,13,23,0.85,0.26,Air,3,7
SHP005696,SUP005,Smartphone,India,Germany,4894,8769,10,23,0.83,0.65,Air,5,14
SHP005697,SUP003,Monitor,Japan,India,3884,114,26,36,0.82,0.5,Air,3,12
SHP005698,SUP005,Mouse,USA,India,3386,1296,15,20,0.94,0.07,Sea,1,7
SHP005699,SUP010,Printer,Vietnam,Germany,4106,6232,15,21,0.8,0.19,Air,0,7
SHP005700,SUP004,Monitor,India,UK,1701,3794,18,32,0.97,0.91,Sea,1,13
SHP005701,SUP008,Smartphone,Vietnam,Singapore,243,980,10,22,0.87,0.06,Air,4,10
SHP005702,SUP005,Tablet,Germany,France,1819,3136,14,25,0.93,0.33,Road,4,11
SHP005703,SUP010,Tablet,India,UK,2636,9688,5,13,0.86,0.13,Road,0,6
SHP005704,SUP008,Keyboard,India,Germany,3033,722,8,23,0.72,0.05,Air,4,13
SHP005705,SUP009,Smartphone,South Korea,India,4775,8867,8,24,0.82,0.92,Sea,1,16
SHP005706,SUP004,Microchip,China,Germany,4890,2322,17,36,0.96,0.98,Sea,7,19
SHP005707,SUP007,Keyboard,India,Singapore,722,6582,26,41,0.82,0.51,Sea,2,15
SHP005708,SUP002,Tablet,China,Germany,3967,9980,24,35,0.9,0.24,Sea,4,13
SHP005709,SUP006,Keyboard,Vietnam,Australia,2469,1252,26,41,0.73,0.2,Sea,4,14
SHP005710,SUP008,Keyboard,USA,France,1095,676,21,37,0.9,0.96,Road,5,15
SHP005711,SUP007,Microchip,Vietnam,Canada,3684,9548,16,36,0.74,0.73,Road,6,19
SHP005712,SUP007,Mouse,Japan,Singapore,2280,5032,11,35,0.93,0.78,Sea,7,21
SHP005713,SUP008,Tablet,Vietnam,Canada,211,9360,30,44,0.99,0.53,Rail,3,15
SHP005714,SUP007,Mouse,Germany,USA,2447,2166,15,32,0.76,0.55,Sea,6,16
SHP005715,SUP005,Printer,USA,USA,1094,4209,12,28,0.73,0.07,Road,5,16
SHP005716,SUP007,Microchip,China,USA,1653,2670,26,42,0.94,0.3,Air,7,16
SHP005717,SUP010,Printer,China,India,959,1432,15,34,0.96,0.76,Sea,4,17
SHP005718,SUP003,Smartphone,USA,Australia,648,7096,19,28,0.96,0.19,Road,3,7
SHP005719,SUP005,Monitor,South Korea,Singapore,3081,4065,22,38,0.84,0.63,Sea,3,16
SHP005720,SUP007,Tablet,China,France,3213,7066,10,20,0.93,0.22,Air,3,11
SHP005721,SUP009,Router,India,UK,4735,6254,12,27,0.92,0.12,Road,4,12
SHP005722,SUP002,SSD,Taiwan,France,632,5716,8,22,0.81,0.38,Rail,1,12
SHP005723,SUP004,Mouse,India,USA,2790,550,19,35,0.71,0.32,Air,7,16
SHP005724,SUP007,Mouse,Taiwan,USA,3282,7550,19,34,0.98,1.0,Road,4,16
SHP005725,SUP001,Microchip,Taiwan,Australia,3886,4223,11,16,0.88,0.52,Road,0,7
SHP005726,SUP002,Tablet,Japan,Singapore,1040,6110,18,31,0.92,0.55,Sea,5,15
SHP005727,SUP009,Mouse,Taiwan,Germany,2437,5019,22,40,0.84,0.32,Air,7,15
SHP005728,SUP010,Microchip,South Korea,Singapore,1512,4627,30,40,0.96,0.16,Air,4,8
SHP005729,SUP007,Laptop,Germany,UK,4195,3523,30,45,0.8,0.05,Sea,4,13
SHP005730,SUP010,SSD,Germany,Germany,4042,5365,3,26,0.7,0.96,Rail,2,23
SHP005731,SUP007,Smartphone,China,Australia,4912,8876,20,42,0.96,0.52,Air,5,19
SHP005732,SUP006,Monitor,China,Germany,3550,3565,5,22,0.74,0.69,Sea,4,19
SHP005733,SUP003,SSD,India,Singapore,2405,7303,13,30,0.98,0.76,Air,6,16
SHP005734,SUP010,Monitor,USA,UK,825,2205,18,37,0.75,0.4,Sea,5,18
SHP005735,SUP003,Headphones,China,Germany,4370,5137,18,37,0.75,0.52,Sea,3,16
SHP005736,SUP002,Microchip,USA,Germany,130,3621,13,19,0.97,0.33,Sea,0,7
SHP005737,SUP006,Printer,Vietnam,Germany,3746,6492,3,15,0.86,0.15,Sea,6,12
SHP005738,SUP004,Monitor,USA,France,1760,4942,14,28,0.79,0.52,Air,1,11
SHP005739,SUP005,Router,Vietnam,UK,3645,3531,22,21,0.98,0.1,Sea,1,0
SHP005740,SUP003,Microchip,Japan,France,2897,851,20,31,0.81,0.07,Sea,7,13
SHP005741,SUP006,Headphones,Japan,USA,3550,8912,5,18,0.87,0.09,Road,3,12
SHP005742,SUP003,Smartphone,Germany,Canada,3463,4197,14,38,0.9,0.86,Rail,7,21
SHP005743,SUP008,Headphones,China,Germany,2341,5689,7,21,0.8,0.48,Air,6,15
SHP005744,SUP009,Printer,India,UK,2155,5354,25,41,0.97,0.98,Road,6,16
SHP005745,SUP004,Headphones,China,Singapore,2564,4961,13,20,0.98,0.11,Sea,1,9
SHP005746,SUP009,Router,Vietnam,Germany,4127,4093,8,30,0.73,0.91,Sea,3,23
SHP005747,SUP007,Laptop,Taiwan,Canada,4824,2214,19,27,0.95,0.01,Road,1,5
SHP005748,SUP003,Printer,China,Germany,1677,2877,27,46,0.79,0.95,Sea,4,19
SHP005749,SUP007,Laptop,China,India,1864,5411,5,23,0.7,0.24,Road,2,17
SHP005750,SUP001,Printer,Taiwan,Australia,69,9798,13,30,0.7,0.9,Road,1,18
SHP005751,SUP003,Router,USA,India,4348,9522,22,39,0.84,0.8,Air,3,17
SHP005752,SUP006,Smartphone,India,UK,1582,4486,3,10,0.97,0.48,Road,1,5
SHP005753,SUP004,Headphones,Taiwan,Germany,1943,4734,17,26,0.7,0.26,Sea,1,8
SHP005754,SUP007,Printer,USA,France,2067,6124,27,45,0.73,0.75,Sea,2,20
SHP005755,SUP003,Keyboard,Vietnam,France,2031,4960,22,31,0.73,0.23,Road,0,9
SHP005756,SUP001,Keyboard,Japan,France,2006,7377,20,34,0.76,0.64,Road,0,13
SHP005757,SUP009,Microchip,India,Australia,1208,7645,13,29,0.73,0.82,Air,3,17
SHP005758,SUP006,Router,Germany,India,3137,4016,22,37,0.88,0.97,Road,2,15
SHP005759,SUP008,Printer,Japan,Australia,4002,3897,4,17,0.89,0.25,Sea,4,14
SHP005760,SUP003,Headphones,Japan,Germany,3336,5796,5,23,0.76,0.17,Sea,5,16
SHP005761,SUP008,Smartphone,USA,Singapore,4641,8599,4,22,0.89,0.61,Sea,3,18
SHP005762,SUP002,Monitor,Germany,Canada,1092,2462,23,41,0.77,0.81,Air,7,20
SHP005763,SUP004,Mouse,Taiwan,Australia,2330,7307,15,25,0.73,0.3,Road,2,9
SHP005764,SUP003,SSD,Vietnam,France,2857,5257,6,17,0.86,0.15,Sea,7,13
SHP005765,SUP010,Laptop,Vietnam,Australia,4910,1496,12,27,0.98,0.69,Sea,0,14
SHP005766,SUP001,Headphones,Germany,France,4922,5633,30,46,0.79,0.12,Sea,5,16
SHP005767,SUP007,Microchip,Vietnam,India,857,519,8,30,0.75,0.95,Sea,7,22
SHP005768,SUP010,Router,Taiwan,UK,4789,8041,21,35,0.81,0.26,Sea,5,15
SHP005769,SUP002,Smartphone,China,Australia,743,1980,30,51,0.77,0.13,Air,7,18
SHP005770,SUP004,Mouse,South Korea,Germany,4612,6232,26,26,0.95,0.16,Air,0,2
SHP005771,SUP009,Monitor,India,Germany,2848,2482,27,40,0.86,0.09,Sea,4,14
SHP005772,SUP006,Headphones,Japan,UK,1905,2819,26,53,0.72,0.62,Sea,6,26
SHP005773,SUP008,Laptop,USA,Singapore,3447,2048,13,27,0.89,0.15,Rail,6,15
SHP005774,SUP002,Printer,Taiwan,India,732,717,29,43,0.99,0.89,Road,1,13
SHP005775,SUP007,Keyboard,Japan,Singapore,1566,2438,10,21,0.83,0.14,Sea,5,13
SHP005776,SUP006,Headphones,Japan,Singapore,859,8322,25,37,0.97,0.78,Sea,1,13
SHP005777,SUP009,Keyboard,Japan,India,4789,9836,4,10,0.94,0.87,Air,0,6
SHP005778,SUP007,Mouse,India,Germany,927,3991,29,33,0.98,0.14,Air,2,5
SHP005779,SUP001,SSD,Germany,UK,1047,1212,24,36,0.88,0.92,Road,1,14
SHP005780,SUP008,Headphones,USA,India,490,5358,11,35,0.71,0.89,Sea,6,21
SHP005781,SUP010,Printer,Germany,UK,4464,3647,5,21,0.95,0.89,Sea,5,16
SHP005782,SUP003,Tablet,USA,UK,3704,8550,27,37,0.73,0.26,Rail,3,12
SHP005783,SUP002,Microchip,Germany,Australia,4286,8924,6,17,0.99,0.84,Road,2,11
SHP005784,SUP003,Router,South Korea,Singapore,4022,6429,10,22,0.85,0.61,Air,0,13
SHP005785,SUP006,Router,Taiwan,USA,3760,5753,6,20,0.93,0.64,Air,3,11
SHP005786,SUP003,Smartphone,South Korea,USA,1906,1506,21,35,0.93,0.31,Road,3,12
SHP005787,SUP010,Smartphone,India,France,3961,592,29,45,0.93,0.44,Sea,3,14
SHP005788,SUP005,Tablet,South Korea,Australia,3589,1552,8,22,0.89,0.63,Sea,5,12
SHP005789,SUP006,Headphones,Japan,UK,3622,7325,28,38,0.86,0.48,Air,1,10
SHP005790,SUP008,SSD,China,Canada,1675,9920,22,34,0.92,0.34,Air,5,14
SHP005791,SUP007,Keyboard,Taiwan,France,2487,5247,28,42,0.82,0.95,Road,3,14
SHP005792,SUP008,Microchip,Germany,Australia,3527,8599,16,33,0.9,0.45,Air,6,15
SHP005793,SUP003,Tablet,Taiwan,UK,964,1178,18,31,0.77,0.54,Rail,2,12
SHP005794,SUP004,Microchip,Vietnam,India,749,7700,17,26,0.89,0.06,Air,1,6
SHP005795,SUP006,Microchip,India,UK,3408,3319,24,39,0.94,0.6,Rail,5,16
SHP005796,SUP007,Printer,Taiwan,Canada,1509,8607,18,25,0.95,0.24,Air,0,4
SHP005797,SUP009,SSD,South Korea,UK,1397,2378,16,28,0.9,0.02,Sea,4,10
SHP005798,SUP001,Microchip,Taiwan,India,2928,7409,19,44,0.7,0.66,Sea,7,27
SHP005799,SUP008,SSD,Japan,India,1841,9936,17,31,0.97,0.46,Road,1,11
SHP005800,SUP008,Smartphone,China,Canada,1196,5023,25,44,0.99,0.58,Sea,7,18
SHP005801,SUP006,Smartphone,USA,India,4304,7277,4,12,0.95,0.35,Air,1,6
SHP005802,SUP004,Headphones,Japan,France,4438,5689,18,32,0.9,0.57,Rail,4,15
SHP005803,SUP003,Router,Germany,Singapore,1920,356,28,47,0.92,0.84,Sea,5,18
SHP005804,SUP003,Microchip,China,UK,64,5019,8,25,0.81,0.68,Road,1,14
SHP005805,SUP006,Router,Germany,Singapore,4785,4993,10,18,0.73,0.02,Rail,3,9
SHP005806,SUP008,Router,China,USA,4254,7612,5,18,0.93,0.77,Sea,2,14
SHP005807,SUP007,Printer,Japan,Singapore,1755,2889,15,28,0.95,0.2,Air,6,10
SHP005808,SUP001,SSD,Germany,Canada,2812,1273,16,29,0.9,0.97,Rail,1,13
SHP005809,SUP006,Microchip,South Korea,France,1848,1982,13,23,0.82,0.51,Air,0,8
SHP005810,SUP007,Router,India,USA,233,8857,14,24,0.91,0.65,Air,0,10
SHP005811,SUP007,Smartphone,Japan,Singapore,304,7242,12,31,0.72,0.7,Air,3,18
SHP005812,SUP009,Headphones,Japan,Singapore,1215,6623,21,34,0.79,0.71,Rail,3,12
SHP005813,SUP010,Keyboard,Taiwan,UK,3589,7986,5,26,0.82,0.7,Sea,4,22
SHP005814,SUP005,Tablet,South Korea,France,645,6050,20,36,0.96,0.92,Air,1,14
SHP005815,SUP001,Laptop,India,Australia,853,1307,29,47,0.79,0.29,Road,4,16
SHP005816,SUP002,Router,India,Singapore,1919,3557,7,18,0.77,0.49,Rail,0,12
SHP005817,SUP004,Keyboard,USA,Singapore,448,2271,18,32,0.76,0.59,Air,3,13
SHP005818,SUP005,Mouse,China,USA,875,1764,25,48,0.78,0.81,Road,4,20
SHP005819,SUP009,Headphones,Germany,Australia,1013,3639,4,17,0.75,0.6,Road,0,13
SHP005820,SUP001,Mouse,Taiwan,France,3500,2833,24,39,0.83,0.05,Sea,5,13
SHP005821,SUP003,Smartphone,Vietnam,Australia,1822,6315,12,35,0.88,0.94,Air,7,22
SHP005822,SUP005,Microchip,Vietnam,Germany,3104,3148,7,24,0.81,0.79,Sea,0,14
SHP005823,SUP003,Laptop,Taiwan,Singapore,2814,2962,5,16,0.9,0.16,Road,6,12
SHP005824,SUP004,Tablet,India,Canada,3141,2615,13,29,0.92,0.8,Road,7,16
SHP005825,SUP003,Monitor,Vietnam,Canada,882,315,14,30,0.73,0.33,Rail,5,16
SHP005826,SUP004,Printer,Japan,Singapore,4231,2714,9,20,0.78,0.69,Road,2,11
SHP005827,SUP001,Laptop,Germany,USA,1201,4737,24,43,0.74,0.7,Road,3,18
SHP005828,SUP008,SSD,Japan,Germany,532,4856,30,40,0.75,0.22,Road,1,10
SHP005829,SUP004,Mouse,Vietnam,UK,1431,617,9,18,0.82,0.14,Road,7,11
SHP005830,SUP007,Tablet,South Korea,India,2311,7412,10,26,0.73,0.56,Road,1,16
SHP005831,SUP002,Headphones,Germany,Singapore,4864,6003,19,34,0.78,0.6,Sea,4,15
SHP005832,SUP002,Router,China,Australia,1638,4447,22,35,0.71,0.66,Air,1,13
SHP005833,SUP006,Smartphone,China,France,3774,4111,27,42,0.95,0.78,Air,2,13
SHP005834,SUP002,Monitor,Taiwan,France,2175,4264,20,27,0.81,0.19,Road,5,8
SHP005835,SUP006,Smartphone,Taiwan,France,4930,686,10,28,0.92,0.03,Sea,7,16
SHP005836,SUP002,Smartphone,Germany,UK,2088,3544,24,43,0.81,0.9,Sea,4,18
SHP005837,SUP004,Mouse,Taiwan,UK,2091,8637,27,43,0.77,0.26,Road,7,16
SHP005838,SUP007,Tablet,Taiwan,USA,729,5845,19,32,0.9,0.47,Sea,4,15
SHP005839,SUP008,Printer,Taiwan,USA,3672,9050,16,31,0.73,0.46,Road,2,15
SHP005840,SUP003,Router,India,UK,2796,1593,18,35,0.75,0.85,Road,3,16
SHP005841,SUP009,Smartphone,South Korea,France,968,4850,11,25,0.94,0.42,Air,4,13
SHP005842,SUP002,Mouse,USA,India,566,7508,27,46,0.72,0.91,Road,0,17
SHP005843,SUP008,Headphones,Vietnam,Singapore,3174,9397,23,32,0.92,0.01,Sea,1,9
SHP005844,SUP008,Laptop,USA,UK,1073,7064,11,34,0.73,0.68,Sea,4,21
SHP005845,SUP004,Laptop,China,UK,3902,7372,14,30,0.84,0.1,Sea,7,14
SHP005846,SUP001,Mouse,Germany,France,2607,2452,13,34,0.88,0.64,Sea,4,18
SHP005847,SUP001,Monitor,USA,Canada,2314,8973,20,33,0.88,0.42,Air,5,13
SHP005848,SUP002,Mouse,India,UK,3930,5551,18,34,0.81,0.05,Air,7,13
SHP005849,SUP009,Laptop,Taiwan,Singapore,4787,9077,21,33,0.72,0.56,Sea,0,11
SHP005850,SUP002,Printer,China,UK,4367,9008,24,40,1.0,0.95,Road,0,14
SHP005851,SUP002,Smartphone,Germany,Canada,4529,1799,14,33,0.77,0.74,Sea,4,16
SHP005852,SUP006,SSD,Japan,USA,2257,8993,5,20,0.78,0.8,Air,3,12
SHP005853,SUP007,Monitor,Taiwan,France,1111,6994,26,45,0.92,0.51,Sea,7,20
SHP005854,SUP007,Tablet,Vietnam,USA,482,7835,11,25,0.88,0.5,Sea,2,14
SHP005855,SUP009,Monitor,Taiwan,India,2082,8194,22,40,0.71,0.88,Sea,2,20
SHP005856,SUP006,Printer,Taiwan,USA,4406,5036,9,15,0.91,0.33,Sea,1,8
SHP005857,SUP008,Monitor,Japan,Canada,1765,1959,27,44,0.75,0.3,Sea,7,18
SHP005858,SUP006,Tablet,USA,Germany,2626,9836,5,25,0.75,0.79,Air,3,18
SHP005859,SUP002,Tablet,Taiwan,Germany,1227,192,15,32,0.79,0.93,Sea,2,16
SHP005860,SUP001,Monitor,India,France,3887,5614,10,20,0.98,0.03,Rail,5,7
SHP005861,SUP005,Router,South Korea,Australia,669,7066,10,34,0.87,0.63,Sea,5,23
SHP005862,SUP009,Laptop,Taiwan,Germany,3581,4949,15,32,0.74,0.69,Air,6,17
SHP005863,SUP008,Printer,Germany,USA,3214,8863,14,20,0.85,0.15,Road,0,6
SHP005864,SUP004,Laptop,South Korea,Germany,267,3853,18,28,0.86,0.55,Road,0,10
SHP005865,SUP005,Mouse,India,USA,2299,7814,13,24,0.95,0.23,Road,3,10
SHP005866,SUP005,Tablet,South Korea,UK,2040,4018,4,16,0.88,0.42,Sea,1,11
SHP005867,SUP006,Printer,Germany,USA,345,5978,5,18,1.0,0.47,Sea,4,12
SHP005868,SUP003,Router,Vietnam,France,2215,8698,8,23,0.7,0.4,Air,7,16
SHP005869,SUP005,Laptop,China,Germany,2489,5524,11,19,0.87,0.05,Sea,0,8
SHP005870,SUP002,Tablet,Japan,France,4329,1647,17,32,0.78,0.43,Sea,3,14
SHP005871,SUP010,Mouse,Germany,Australia,4049,1330,20,38,0.75,0.81,Air,3,17
SHP005872,SUP001,Smartphone,Germany,Australia,3363,926,21,38,1.0,0.37,Sea,4,14
SHP005873,SUP001,Monitor,China,Singapore,2224,7325,15,30,0.98,0.42,Road,5,14
SHP005874,SUP010,SSD,USA,USA,711,1169,28,48,0.89,0.56,Sea,7,18
SHP005875,SUP007,Router,Japan,Australia,4874,145,3,17,1.0,0.95,Rail,0,12
SHP005876,SUP002,Mouse,China,Germany,1947,1263,16,19,0.8,0.31,Road,0,5
SHP005877,SUP004,Router,Germany,UK,1123,5275,23,38,0.76,0.52,Road,1,12
SHP005878,SUP005,Router,Vietnam,Germany,2327,3958,8,27,0.93,0.39,Rail,6,17
SHP005879,SUP007,Microchip,Vietnam,Australia,1472,1819,24,46,0.96,0.87,Rail,7,20
SHP005880,SUP002,Headphones,Vietnam,USA,2428,5842,30,45,0.88,0.93,Air,3,14
SHP005881,SUP006,Tablet,USA,USA,4894,3007,27,41,0.79,0.5,Rail,6,16
SHP005882,SUP001,Monitor,Japan,India,2460,2649,5,22,0.73,0.37,Sea,2,15
SHP005883,SUP007,Monitor,Vietnam,India,490,3313,17,34,0.97,0.18,Rail,7,14
SHP005884,SUP009,Mouse,India,Australia,3459,6353,19,26,0.78,0.06,Air,3,8
SHP005885,SUP005,Headphones,China,Australia,2406,7686,6,22,0.77,0.86,Air,3,17
SHP005886,SUP005,Laptop,India,Canada,188,2867,30,48,0.87,0.87,Air,6,18
SHP005887,SUP004,Router,USA,India,1678,7220,8,24,0.92,0.46,Air,2,14
SHP005888,SUP003,SSD,Germany,Germany,130,7618,27,38,0.9,0.87,Air,1,13
SHP005889,SUP009,Mouse,USA,Canada,1491,8006,15,35,0.81,0.4,Sea,6,19
SHP005890,SUP005,Headphones,USA,Singapore,462,5960,21,44,0.71,0.95,Sea,5,25
SHP005891,SUP008,Smartphone,Taiwan,India,3056,9050,26,37,0.76,0.59,Sea,2,13
SHP005892,SUP009,Laptop,India,Australia,3681,2453,24,41,0.72,0.27,Sea,2,14
SHP005893,SUP005,Printer,Vietnam,Canada,487,5477,25,36,0.81,0.53,Air,1,12
SHP005894,SUP010,SSD,India,Germany,160,7429,9,20,0.85,0.38,Air,4,13
SHP005895,SUP009,Printer,India,Singapore,3066,8525,20,43,0.86,1.0,Road,6,22
SHP005896,SUP002,SSD,China,India,2221,6955,25,35,0.94,0.71,Rail,2,12
SHP005897,SUP009,SSD,Taiwan,Canada,2998,5080,13,34,0.71,0.66,Air,7,19
SHP005898,SUP004,SSD,Japan,USA,1063,3341,17,33,0.81,0.69,Sea,4,18
SHP005899,SUP006,SSD,Taiwan,Canada,3536,7817,30,41,0.79,0.16,Road,0,9
SHP005900,SUP006,Microchip,Taiwan,Singapore,2244,702,11,21,0.9,0.2,Air,6,11
SHP005901,SUP006,Router,China,UK,1224,6827,24,43,0.76,0.99,Air,4,19
SHP005902,SUP002,Printer,China,USA,3307,532,21,38,0.89,0.56,Rail,4,18
SHP005903,SUP007,Laptop,Japan,Australia,2070,8496,20,24,0.88,0.25,Sea,0,6
SHP005904,SUP006,Laptop,Taiwan,Germany,4234,9647,27,38,0.76,0.04,Road,2,9
SHP005905,SUP001,Smartphone,Japan,Singapore,3976,7744,16,22,0.93,0.38,Sea,0,8
SHP005906,SUP002,Mouse,India,UK,2572,5778,15,30,0.91,0.52,Road,4,14
SHP005907,SUP007,Tablet,China,Singapore,844,5077,13,29,0.92,0.5,Air,6,15
SHP005908,SUP001,Printer,Germany,India,4797,2025,5,14,1.0,0.34,Sea,0,6
SHP005909,SUP001,Keyboard,USA,USA,438,7978,27,41,0.93,0.28,Road,2,11
SHP005910,SUP001,Headphones,South Korea,India,4057,2853,12,22,0.95,0.96,Road,1,11
SHP005911,SUP008,Mouse,Vietnam,Canada,2734,8731,23,38,0.76,0.77,Sea,5,17
SHP005912,SUP004,Printer,Germany,Australia,643,3197,22,35,0.92,0.0,Air,6,11
SHP005913,SUP004,SSD,China,India,4844,6644,26,43,0.83,0.49,Air,4,17
SHP005914,SUP002,Router,Germany,Singapore,1916,3885,25,42,0.87,0.22,Air,7,18
SHP005915,SUP001,Printer,Taiwan,UK,2151,6135,28,43,0.74,0.45,Road,6,15
SHP005916,SUP010,Smartphone,India,Canada,4956,5502,8,20,0.85,0.37,Air,4,14
SHP005917,SUP009,Laptop,India,France,1606,3047,28,45,0.76,0.67,Sea,7,19
SHP005918,SUP007,Printer,Germany,France,4560,6238,17,24,0.88,0.05,Road,5,8
SHP005919,SUP004,Printer,Vietnam,India,4946,2055,28,36,0.83,0.26,Air,3,9
SHP005920,SUP006,Microchip,Vietnam,France,1552,1777,18,27,0.97,0.29,Air,1,9
SHP005921,SUP002,Mouse,Japan,Canada,3669,1940,7,23,0.9,0.68,Rail,0,15
SHP005922,SUP007,Headphones,China,UK,486,3281,20,37,0.96,0.08,Sea,7,15
SHP005923,SUP002,Smartphone,Vietnam,Singapore,2182,736,6,19,0.94,0.67,Road,5,15
SHP005924,SUP010,Microchip,Taiwan,Australia,2473,7610,21,32,0.88,0.48,Road,3,11
